id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22952984,Chatzy Bedroom,170034147,Chatzy,Eixample,el Fort Pienc,41.40086,2.17671,Private room,45,2,86,2019-09-27,2.01,1,67,4,
22954891,Encantador apartamento en Barrio Gótico,161129865,Josep,Ciutat Vella,el Barri Gòtic,41.3849,2.17536,Entire home/apt,35,32,2,2018-10-20,0.05,1,188,0,
22958216,Cozy room in the centre of Barcelona,22456839,Barcelona,Ciutat Vella,el Barri Gòtic,41.38273,2.1773,Private room,18,1,0,,,1,0,0,
22963073,Appartement SAGRADA FAMILIA,160739768,Clemence,Sant Martí,el Camp de l'Arpa del Clot,41.40871,2.18187,Private room,40,1,0,,,1,0,0,
22965293,Inside but shinny double room,41139157,Beatriz,Sants-Montjuïc,el Poble Sec,41.37276,2.16477,Private room,20,2,2,2018-02-06,0.04,1,0,0,
22967713,Sagrada Familia Apartament,104217467,Consuelo,Sant Martí,el Clot,41.40631,2.18435,Entire home/apt,80,5,1,2021-07-11,0.32,1,344,1,HUTB-006347
22970446,Apartamento muy luminoso en pleno centro de Bcn,167164715,Karina,Eixample,la Dreta de l'Eixample,41.39579,2.17638,Private room,70,1,0,,,1,0,0,
22977351,Private room double bed/приватная комнатаBarcelona,78774930,Felipe,Nou Barris,les Roquetes,41.44778,2.17688,Private room,30,1,26,2018-03-26,0.59,2,8,0,
22978545,Apartment Eduardo,5414684,Alex,Horta-Guinardó,el Guinardó,41.42441,2.17364,Entire home/apt,73,1,64,2019-11-11,1.50,8,343,5,HUTB-011347
22983231,Centric double-bed room,170409595,Adrià,Eixample,la Nova Esquerra de l'Eixample,41.38564,2.15004,Private room,55,3,24,2018-09-27,0.57,1,0,0,Exempt
22985471,Comfortable Luxury in the heart of the city,41293717,Conxa,Eixample,Sant Antoni,41.38373,2.16172,Private room,70,3,0,,,5,85,0,Exempt
22991301,One bedroom flat Born w/h parking min from beach,170513081,Georgina,Eixample,el Fort Pienc,41.39693,2.18141,Entire home/apt,261,2,113,2020-03-06,2.60,19,342,24,HUTB-001935
22991302,Cosy One bedroom steps from the beach with parking,170513081,Georgina,Eixample,el Fort Pienc,41.39546,2.1794,Entire home/apt,394,2,134,2020-02-26,3.49,19,342,38,HUTB-001930
22993997,"Palau Duplex Penthouse, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39645,2.16206,Entire home/apt,201,1,56,2019-12-28,1.42,40,310,15,HUTB-003176
22994002,"Palau I, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39603,2.16152,Entire home/apt,117,1,20,2019-12-22,0.56,40,352,7,HUTB-004296
22994004,"Palau II, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39623,2.16029,Entire home/apt,149,1,28,2020-03-12,0.63,40,301,5,HUTB-003174
22994010,"Palau III, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39737,2.1616,Entire home/apt,117,1,28,2021-07-09,0.63,40,336,8,HUTB-004297
22994022,"Palau V, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39562,2.16021,Entire home/apt,117,1,15,2021-08-11,0.34,40,322,5,HUTB-003175
22994025,"Palau VI, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.39734,2.16216,Entire home/apt,149,1,41,2020-03-13,0.95,40,298,3,HUTB-003173
22994030,"Palau VIII, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39782,2.1601,Entire home/apt,149,1,47,2019-11-09,1.09,40,317,0,HUTB-003172
22994034,"Palau X, Friendly Rentals",102947901,Claudia,Eixample,la Dreta de l'Eixample,41.3972,2.16215,Entire home/apt,149,1,77,2021-08-19,1.80,40,273,15,HUTB-003177
22994427,Double Room in design penthouse w/ rooftop terrace,14895536,David,Sants-Montjuïc,el Poble Sec,41.37403,2.16595,Private room,72,30,30,2020-02-24,0.78,1,178,4,Exempt
22994926,Quiet double room in bright central flat,28536458,Carmen,Eixample,la Nova Esquerra de l'Eixample,41.37771,2.1511,Private room,46,1,0,,,2,0,0,
22997178,piso luminoso cerca del mar,159447757,Ana,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.41007,2.21115,Entire home/apt,163,3,9,2019-11-27,0.32,3,165,0,HUTB-010759
22997348,Room with views to Barcelona,170568502,Sergi,Sant Martí,Sant Martí de Provençals,41.41902,2.19888,Private room,39,1,87,2019-11-04,2.15,2,128,0,Exempt
22998247,'BEST LOCATION' 2BD 2BTH Wi-Fi/ SMART TV's/AC 6PP,5543127,Vicky & Agus,Eixample,la Dreta de l'Eixample,41.39216,2.17071,Entire home/apt,180,1,115,2021-09-27,2.59,24,136,19,HUTB-007624
23000537,PRIVILEGED LOCATION and A LOCAL EXPERIENCE,301380,Bojan,Sant Martí,el Clot,41.40932,2.18722,Private room,25,2,12,2018-07-22,0.28,1,0,0,
23001940,Modern and stylish apartment in Poble Sec,9123023,Marina & Jonathan,Sants-Montjuïc,el Poble Sec,41.37491,2.16153,Entire home/apt,76,2,116,2020-02-09,2.70,1,120,0,HUTB-007433
23004383,"Suite private lavabo'n terrace, magnific view",34559172,Claire,Horta-Guinardó,el Carmel,41.42024,2.15717,Private room,45,1,85,2021-07-25,1.93,1,9,17,
23011392,"Jardinets I, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39902,2.15823,Entire home/apt,127,1,76,2020-03-14,1.72,40,276,4,HUTB-007102
23011394,"Jardinets II, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39891,2.15878,Entire home/apt,127,1,79,2020-02-09,1.81,40,290,9,HUTB-007101
23011396,"Jardinets III, Friendly Rentals",102947901,Claudia,Gràcia,la Vila de Gràcia,41.39728,2.15949,Entire home/apt,127,1,53,2021-09-01,1.21,40,296,11,HUTB-007100
23012707,7 Bedroom apartment in city centre- Classic Style,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38697,2.17655,Entire home/apt,1486,2,76,2020-03-05,1.71,19,344,3,HUTB-000985
23015354,Cosy double bedroom in Plaza Catalunya,86669952,David,Ciutat Vella,el Barri Gòtic,41.38791,2.17345,Private room,45,2,0,,,1,0,0,
23029247,Nice room in a sharing flat in Barcelona centre,170884744,Deena,Ciutat Vella,el Barri Gòtic,41.38015,2.17842,Private room,44,2,145,2021-10-09,3.29,2,167,16,
23032398,"Great 2 bedroom close to the beach, super located",170513081,Georgina,Eixample,la Nova Esquerra de l'Eixample,41.37942,2.15083,Entire home/apt,162,2,109,2020-02-10,2.48,19,363,9,HUTB-003123
23032400,Spacious 2bedroom close beach option parking,170513081,Georgina,Eixample,la Nova Esquerra de l'Eixample,41.38085,2.15098,Entire home/apt,286,2,44,2019-07-12,0.99,19,355,5,HUTB-003125
23033374,Spacious and bright apartment in old Barcelona,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38358,2.18016,Entire home/apt,131,3,33,2020-03-10,0.74,14,301,7,HUTB-003898
23035068,SIMPLES HABITACION DOBLE BARCELONA,130367324,Bruna,Sant Andreu,Navas,41.41714,2.18738,Private room,30,2,1,2018-02-24,0.02,1,0,0,
23038674,Comodidad y elegancia a lado de la Diagonal,170964222,Jose,Eixample,l'Antiga Esquerra de l'Eixample,41.39424,2.15168,Entire home/apt,105,32,0,,,1,315,0,
23049111,Room for rent Mobile World Congress,6299879,Anita,Sant Martí,la Vila Olímpica del Poblenou,41.39026,2.19436,Private room,300,3,0,,,1,363,0,
23050270,020. Alcam Plaza Cataluña,396363,Alcambarcelona,Eixample,la Dreta de l'Eixample,41.38806,2.16903,Entire home/apt,219,2,26,2020-01-08,0.63,98,330,6,HUTB-006962
23050389,"Esparteria I, Friendly Rentals",102947901,Claudia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437,2.18194,Entire home/apt,100,1,38,2021-08-30,1.08,40,0,8,HUTB-000132
23051086,Autèntic Monumental 31,20790978,Apartaments Turistics Barcelona S.L,Eixample,el Fort Pienc,41.40161,2.18237,Entire home/apt,199,3,31,2020-01-07,0.72,16,352,5,HUTB-010524
23051681,Tetuan,151111399,Cristina,Eixample,la Dreta de l'Eixample,41.39421,2.17395,Private room,150,4,0,,,1,363,0,
23054908,"Charming Room, Perfect for a Weekend get Away",171122068,Takeshi,Ciutat Vella,el Barri Gòtic,41.38484,2.17248,Private room,21,1,0,,,1,0,0,
23055662,Loft Ramblas. (Renov. 2020).,3039107,Manuel,Ciutat Vella,el Raval,41.38508,2.16899,Entire home/apt,32,30,7,2019-07-10,0.17,27,252,3,
23065596,Private room with private bathroom close to Fira,59298917,Clara,Sants-Montjuïc,Hostafrancs,41.37165,2.1442,Private room,100,1,3,2019-02-28,0.07,1,0,0,
23066673,YH9/2-Suissa|Bright & comfy apartment in Barcelona,14979846,General Estate,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41022,2.14148,Entire home/apt,52,32,2,2018-06-01,0.05,10,0,0,Exempt
23067811,Habitacion con cama doble,95335065,Pilar,Sant Martí,Sant Martí de Provençals,41.41778,2.20109,Private room,35,3,0,,,1,0,0,
23067908,P-1 · Sagrada Familia Cozy Apt. SPBP12388,54820821,Albert,Eixample,la Sagrada Família,41.4053,2.17145,Entire home/apt,98,1,62,2021-08-05,1.40,24,302,4,HUTB-011332
23071309,"10APARTAMENT FOR STUDENTS, TRAVELLERS, BUSINESSMEN",26059902,Jenny & Pol,Eixample,el Fort Pienc,41.39984,2.17468,Entire home/apt,45,32,1,2019-03-15,0.03,14,159,0,
23072693,"TOP FLOOR apartment + 2 TERRACES, in the center.",77647230,Reform Turonet,Ciutat Vella,el Barri Gòtic,41.38406,2.17463,Entire home/apt,200,33,0,,,1,263,0,
23075053,CLEAN COZY ROOM AT THE CENTER OF BARCELONA 2,171317914,Mila,Ciutat Vella,el Raval,41.37854,2.16864,Private room,37,2,62,2019-07-07,1.44,4,0,0,
23075564,"32 days.2bath,CarrerParis",3192158,Tetyana,Eixample,l'Antiga Esquerra de l'Eixample,41.39179,2.14882,Entire home/apt,43,31,2,2020-09-01,0.10,4,8,0,Exempt
23076667,Large Spacious Flat in Poblenou,171335750,Shouta,Sant Martí,el Parc i la Llacuna del Poblenou,41.39028,2.18432,Private room,21,1,0,,,1,0,0,
23082394,Habitación cama doble y terraza en pleno centro,103194370,Estrella,Eixample,la Dreta de l'Eixample,41.39156,2.1671,Private room,78,4,43,2019-10-30,1.03,4,238,1,
23082591,"Suite con terraza privada, A 50 m Paseo de Gracia.",103194370,Estrella,Eixample,la Dreta de l'Eixample,41.39173,2.16703,Private room,100,4,20,2019-12-31,0.63,4,0,0,
23085264,Double room with private balcony and amazing views,24689391,Adriano,Ciutat Vella,el Raval,41.3778,2.17306,Private room,50,2,27,2020-03-01,0.64,1,311,7,
23087237,Art-Filled Penthouse with Two Terraces and Spectacular Views,18308198,Alberto,Eixample,la Nova Esquerra de l'Eixample,41.3831,2.1446,Entire home/apt,206,4,98,2021-09-27,2.98,1,112,21,HUTB-009619
23088804,Double room w/private bathroom in Sagrada Familia,171237946,Adri,Eixample,la Sagrada Família,41.40582,2.18108,Private room,40,2,63,2019-09-18,1.43,1,0,0,
23093063,Habitación privada en el centro de Barcelona,95291697,Daniela,Ciutat Vella,el Raval,41.37952,2.16805,Private room,50,1,59,2019-07-07,1.37,1,364,0,
23099156,巴塞罗那市中心双人穿单间,106342307,Yucen,Eixample,l'Antiga Esquerra de l'Eixample,41.38392,2.15705,Shared room,25,1,0,,,1,0,0,
23101188,montjuic-centro habitacion soleada,171608416,Maria Rosa,Sants-Montjuïc,la Marina de Port,41.3657,2.14054,Private room,70,7,0,,,1,365,0,
23101472,蓝色海岸温馨小屋5,167904581,Hong,Ciutat Vella,el Raval,41.37645,2.17254,Private room,40,33,0,,,2,364,0,
23101708,蓝色海岸温馨小屋6,167904581,Hong,Ciutat Vella,el Raval,41.37729,2.17296,Private room,45,33,0,,,2,364,0,
23104791,habitacion para el mobile congress 26/2-->1/3,171648912,Anna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39069,2.17887,Private room,60,3,1,2018-02-11,0.02,1,0,0,
23104871,4x Room whith private bathroom suitte,170523517,Ignacio,Sants-Montjuïc,el Poble Sec,41.37474,2.15428,Private room,74,3,2,2018-02-28,0.05,1,0,0,
23108124,La Fira - Bóbila,170804023,Marcos,Sants-Montjuïc,el Poble Sec,41.3728,2.15787,Entire home/apt,90,3,2,2019-06-25,0.05,1,4,0,HUTB-004028
23114905,Stylish Studio with Magnificent View Las Ramblas,171753883,Beatriz,Ciutat Vella,el Barri Gòtic,41.38489,2.17112,Entire home/apt,123,1,208,2021-09-22,4.81,6,275,46,HUTB-002341
23116541,Habitación  cómoda y grande con baño privado,171766015,Arianna,Gràcia,la Vila de Gràcia,41.40355,2.15587,Private room,35,3,23,2018-08-14,0.53,1,0,0,
23117037,Sweet Inn | Elegante 2BR with balcony,32037490,SweetInn,Eixample,el Fort Pienc,41.39774,2.18413,Entire home/apt,120,2,67,2021-08-13,1.57,89,278,12,HUTB-009946
23124475,"Lovely room near to the sea, fort Pienc",9381979,Brenda Rita,Eixample,el Fort Pienc,41.39808,2.18253,Private room,20,15,131,2020-03-06,2.94,2,0,0,
23134782,Turó Park Getaway,161428440,Juan Carlos,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39488,2.14209,Entire home/apt,1700,32,0,,,1,358,0,
23136894,Ciudadela apartment with mezzanine,125158731,Bassaidai,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3844,2.18219,Entire home/apt,45,120,0,,,1,364,0,
23138164,Lovely Sunny Double Room,4950893,Ata,Sant Martí,el Clot,41.40895,2.18806,Private room,65,2,2,2018-04-17,0.04,2,0,0,
23140998,Habitación doble con baño privado y terraza,156316056,Gemma,Horta-Guinardó,el Carmel,41.42646,2.1522,Private room,60,3,17,2019-07-05,0.39,2,0,0,
23142945,Habitacion indivual en piso con terraza con vistas,156316056,Gemma,Horta-Guinardó,la Teixonera,41.42584,2.15177,Private room,25,4,0,,,2,0,0,
23144102,Bright and Sunny Room Gracia,63266022,Joaquim,Gràcia,la Vila de Gràcia,41.40148,2.16038,Private room,39,2,66,2020-03-07,1.56,1,0,0,
23152577,AB Apartment Paseo del Born - Ref. GI2143,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.18203,Entire home/apt,150,32,0,,,157,103,0,
23152628,AB Apartment Paseo del Born - Ref. GI2137,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38419,2.18259,Entire home/apt,150,32,0,,,157,192,0,
23152629,AB Apartment Paseo del Born - Ref. GI2138,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38367,2.18231,Entire home/apt,150,32,0,,,157,210,0,
23152630,AB Apartment Paseo del Born - Ref. GI2139,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38455,2.18249,Entire home/apt,150,32,0,,,157,271,0,
23152631,AB Apartment Paseo del Born - Ref. GI2140,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38591,2.18191,Entire home/apt,150,32,1,2020-09-01,0.07,157,198,0,
23152632,AB Apartment Paseo del Born - Ref. GI2141,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3841,2.18236,Entire home/apt,150,32,0,,,157,345,0,
23152634,AB Apartment Paseo del Born - Ref. GI2142,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38562,2.1841,Entire home/apt,150,32,0,,,157,253,0,
23152635,AB Apartment Paseo del Born - Ref. GI2144,170716140,Robbie&K,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3851,2.18184,Entire home/apt,195,32,0,,,157,224,0,
23160633,Double room in Barcelona Center with balcony!!!!,139524803,Andreu,Ciutat Vella,el Raval,41.38304,2.16456,Private room,50,1,13,2019-07-16,0.49,2,0,0,Exempt
23161800,AB Andrea Doria Beach Attic - Ref. GI2246,170716140,Robbie&K,Ciutat Vella,la Barceloneta,41.3808,2.19243,Entire home/apt,150,32,0,,,157,279,0,
23173279,Barcelona Marta´s Flat 3 - Sant Andreu (Long Stay),9590271,Marta,Sant Andreu,Sant Andreu,41.43838,2.18812,Entire home/apt,55,33,5,2019-05-31,0.15,2,360,0,Temporada sup 32 noches
23178393,Sunny Private Room with balcony at La rambla,89691645,Pablo,Ciutat Vella,el Raval,41.3776,2.17374,Private room,99,1,134,2019-10-05,3.14,2,89,0,Exempt
23183674,AB Margarit VI - Ref. GI2390,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37392,2.16333,Entire home/apt,300,32,0,,,157,103,0,
23187368,Well connected central modernist apartment,172393618,Anna,Eixample,l'Antiga Esquerra de l'Eixample,41.38386,2.15843,Private room,80,1,2,2018-02-13,0.05,1,0,0,
23192958,2 bedroom next to Fira - España 3,158023606,Habitat Apartments,Sants-Montjuïc,Hostafrancs,41.37449,2.14306,Entire home/apt,184,1,55,2020-02-16,1.25,107,0,0,HUTB-003015
23192971,Central quiet apartment up to 3,158023606,Habitat Apartments,Eixample,la Dreta de l'Eixample,41.39272,2.16874,Entire home/apt,88,1,48,2021-09-25,1.17,107,0,8,HUTB-002000
23193022,Quiet apartment for 5 persons next Sagrada Familia,158023606,Habitat Apartments,Eixample,la Sagrada Família,41.41126,2.17644,Entire home/apt,131,1,56,2019-07-09,1.28,107,9,0,HUTB-011344
23193027,Modern 5 people apartment in Sagrada Familia,158023606,Habitat Apartments,Eixample,la Sagrada Família,41.4105,2.17727,Entire home/apt,121,1,85,2020-03-04,2.04,107,39,3,HUTB-011341
23193034,Beautiful balconies in Plaza España,158023606,Habitat Apartments,Sants-Montjuïc,Hostafrancs,41.37227,2.14461,Entire home/apt,127,1,42,2018-03-19,0.99,107,9,1,HUTB-006750
23193038,Amazing apartment 2 bedroom in Eixample,158023606,Habitat Apartments,Eixample,la Sagrada Família,41.41125,2.1758,Entire home/apt,121,1,79,2019-11-29,1.80,107,27,7,HUTB-011345
23194381,Enjoy living next to Las Ramblas! Monthly rental,172462374,Apartaments Unió,Ciutat Vella,el Raval,41.3796,2.17328,Entire home/apt,60,32,3,2019-11-09,0.26,13,332,2,Exempt
23195617,AB Margarit IV - Ref. GI2388,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37443,2.16479,Entire home/apt,300,32,1,2019-07-21,0.04,157,289,0,
23195943,AB Margarit Attic II - Ref. GI2398,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37287,2.16424,Entire home/apt,300,32,0,,,157,95,0,
23196420,AB Margarit V - Ref. GI2389,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37452,2.16448,Entire home/apt,300,32,1,2019-06-29,0.04,157,252,0,
23196486,AB Margarit VII - Ref. GI2392,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37335,2.16284,Entire home/apt,300,32,0,,,157,164,0,
23211533,Attic.Central.Huge terrace.Lift.Wifi.Views.Sun.y,19665980,Yolanda,Eixample,la Dreta de l'Eixample,41.3904,2.17628,Entire home/apt,155,4,57,2020-02-15,1.31,1,162,5,HUTB-004205
23211973,MODERN 2-BEDROOM APARTMENT GRACIA,47171261,"Lina, Paola, Ana & Ezequiel",Gràcia,la Vila de Gràcia,41.40516,2.15709,Entire home/apt,117,32,2,2021-08-06,0.05,60,276,1,Exempt
23214821,DIAGONAL/PASEO DE GRACIA 4 PAX (MINIMO 32 DÍAS),148946579,Barnapartments,Eixample,la Dreta de l'Eixample,41.39726,2.16252,Entire home/apt,65,31,11,2021-07-28,0.27,12,282,1,
23215616,CLEAN COZY ROOM AT THE CENTER OF BARCELONA 1,171317914,Mila,Ciutat Vella,el Raval,41.37761,2.16844,Private room,34,2,64,2019-06-12,1.45,4,0,0,
23216705,"Cosy, sunny and quiet attic in Barceloneta",35960960,Clara,Ciutat Vella,la Barceloneta,41.38017,2.18978,Entire home/apt,50,32,0,,,1,164,0,
23219683,Private room in shared flat. 7 mins from Espanya,59117267,Andrea,Eixample,la Nova Esquerra de l'Eixample,41.38138,2.14603,Private room,200,4,0,,,1,0,0,
23220111,Habitación doble cómoda y céntrica (Eixample),112390581,Jacobo,Eixample,la Nova Esquerra de l'Eixample,41.38452,2.14862,Private room,29,1,0,,,1,0,0,
23225318,"Barcelona, Inmejorable Ubicación",127205834,Sofia,Gràcia,la Vila de Gràcia,41.39815,2.15909,Private room,350,30,0,,,1,173,0,
23225833,PRECIOSA HABITACIÓN PARA CHICA,113656746,Iris,Eixample,Sant Antoni,41.38145,2.16055,Private room,40,2,0,,,1,89,0,
23230289,Room for the Mobile Congress//Habitación FIRA BCN,55472658,Maria Erica,Eixample,la Nova Esquerra de l'Eixample,41.37803,2.1518,Private room,80,2,0,,,1,0,0,
23233260,Nice ROOM in the Gothic Square,46548595,Anna,Ciutat Vella,el Raval,41.38276,2.17129,Private room,55,1,44,2019-09-20,1.06,1,223,0,
23234674,"Cozy, bright and quiet room close Sagrada familia",89400040,Marten,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40742,2.16664,Private room,30,2,5,2018-05-11,0.11,1,0,0,
23241944,Private room double bed/приватная комнатаBarcelona,78774930,Felipe,Nou Barris,les Roquetes,41.44634,2.17894,Shared room,14,2,5,2019-09-30,0.12,2,8,0,
23244848,★ PLAYA SUN by Cocoon Barcelona,3348832,Mathieu,Ciutat Vella,la Barceloneta,41.37886,2.19049,Entire home/apt,200,32,7,2021-08-23,0.18,5,356,1,
23247040,Codina,155210072,Laura,Horta-Guinardó,Horta,41.43506,2.16333,Private room,30,2,0,,,1,0,0,
23247232,AB Sagrada Familia - Ref. GI2614,170716140,Robbie&K,Eixample,la Sagrada Família,41.40324,2.17734,Entire home/apt,300,32,0,,,157,254,0,
23247806,Gotico hideaway (ensuite  bathroom),36098380,Kelly,Ciutat Vella,el Barri Gòtic,41.37772,2.17647,Private room,30,31,104,2020-03-02,2.35,4,153,0,Exempt
23249384,Casa compartida en Parc Güell  6/7 huéspedes 3 hab,12527853,David,Gràcia,Vallcarca i els Penitents,41.41446,2.14871,Private room,210,2,15,2018-06-18,0.36,5,178,0,Exempt
23254495,https://youtu.be/RFqmT4T9bFs doubel room,173078795,Xabi,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39482,2.14317,Private room,39,3,3,2019-06-14,0.08,1,362,0,
23258844,"Sunny room , private bathroom & livingroom",2262273,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3873,2.18202,Private room,500,3,5,2018-07-03,0.12,22,365,0,
23262282,2 BD APARTMENT WITH SPECTACULAR TERRACE PARK GÜELL,1744516,Silvia & Luís,Gràcia,el Coll,41.41949,2.15131,Entire home/apt,126,3,17,2019-09-14,0.56,19,272,1,HUTB-001705
23263002,CENTRAL 1 DB APARTMENT PARAL.LEL DRASSANES,1744516,Silvia & Luís,Sants-Montjuïc,el Poble Sec,41.3745,2.16808,Entire home/apt,400,3,18,2019-05-22,0.43,19,0,0,HUTB-007317
23263931,Anima Apartments Sants - Penthouse,28043451,Anima Apartments,Sants-Montjuïc,Sants,41.37489,2.13199,Entire home/apt,132,1,32,2020-03-16,0.74,12,347,1,HUTB-012705
23265494,Casilda's White Beach Boutiqe,168172986,Casilda'S,Sant Martí,el Poblenou,41.39787,2.20422,Entire home/apt,124,3,84,2021-10-06,1.92,8,189,12,HUTB-011513
23268496,Single Room,173194848,Ana,Nou Barris,Porta,41.43765,2.17462,Private room,25,4,30,2019-08-28,0.72,1,262,1,
23269806,"Beach Stylish Loft-5 minute walk to the beach, FREE WIFI",480528,Andrei,Sant Martí,el Poblenou,41.39763,2.20596,Entire home/apt,143,3,56,2021-07-19,1.31,16,320,14,HUTB-007081
23284396,Nice and cosy studio right in the city centre,170513081,Georgina,Ciutat Vella,el Barri Gòtic,41.3837,2.17904,Entire home/apt,600,2,74,2021-09-25,2.06,19,294,11,HUTB-003022
23284398,Fully equipped studio with kitchenette & bathroom,170513081,Georgina,Ciutat Vella,el Barri Gòtic,41.38233,2.1785,Entire home/apt,534,2,145,2021-09-22,3.87,19,334,36,HUTB-003025
23284399,Studio located in the best part of the city,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38422,2.17899,Entire home/apt,536,2,72,2021-09-20,1.73,19,341,12,HUTB-003023
23284612,"SINGLE ROOM, EIXAMPLE DISTRICT",127702726,Jordi,Eixample,la Nova Esquerra de l'Eixample,41.38511,2.15314,Private room,100,1,0,,,1,0,0,
23287766,Viajeros todo el año 2 huespedes,126777507,Tina,Horta-Guinardó,Montbau,41.43425,2.14252,Private room,23,2,78,2019-07-21,1.77,1,344,7,
23292197,Cozy design apartment in the center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38922,2.15845,Entire home/apt,91,3,118,2021-09-16,2.80,35,58,11,HUTB-011980
23292573,Boutique Penthouse in the center with terrace II,1432835,Angel,Eixample,Sant Antoni,41.38359,2.1607,Entire home/apt,110,3,99,2019-10-22,2.33,35,54,5,HUTB-008170
23292833,Boutique Penthouse with private terrace,1432835,Angel,Eixample,Sant Antoni,41.38322,2.16083,Entire home/apt,114,3,112,2021-07-15,2.55,35,58,12,HUTB-010308
23293565,Habitación cerca al Estadio Camp Nou,114364576,David,Les Corts,la Maternitat i Sant Ramon,41.37649,2.12208,Private room,30,2,95,2019-07-25,2.22,1,159,0,Exempt
23300467,2 habitaciones en piso bonito y bien situado.,173485639,Tati,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40092,2.13859,Private room,60,2,54,2021-09-26,1.23,1,352,8,
23301371,"3B1B, Terrace, Balcony, Metro & bus doorstep",1163636,Freddy & Alejandro,Sants-Montjuïc,Sants - Badal,41.37509,2.1286,Entire home/apt,33,31,17,2019-07-23,0.38,2,68,3,
23303248,Sagrada Familia Design,1391607,Aline & Alba,Eixample,la Sagrada Família,41.40163,2.1734,Entire home/apt,100,2,94,2021-08-01,2.16,54,273,13,HUTB-004867
23303763,Amazing Loft in Barcelona,71615,Mireia And Maria,Nou Barris,Porta,41.43409,2.17493,Entire home/apt,41,32,0,,,19,45,0,
23304638,Double amazing room with terrace in Gracia,111522971,Marija,Gràcia,la Salut,41.41018,2.15632,Private room,22,2,6,2021-09-12,0.14,3,132,3,
23305890,Bonita habitación doble de uso individual,21640636,Anna,Eixample,la Sagrada Família,41.40152,2.1743,Private room,250,2,0,,,2,0,0,
23307665,Cozy room near Plaza de España,22277680,Concha,Eixample,la Nova Esquerra de l'Eixample,41.38123,2.14696,Private room,111,2,1,2018-03-01,0.02,1,0,0,
23308409,Suite Room private bath&breakf. Sagrada Familia,3618257,Alberto,Eixample,la Sagrada Família,41.40301,2.17893,Private room,25,31,134,2021-09-08,3.15,2,212,15,
23308853,Apartment next to Fira,5144460,Eudald,Sants-Montjuïc,Hostafrancs,41.3729,2.14293,Private room,145,5,2,2019-03-01,0.05,1,0,0,Exempt
23309798,Habitación a 200 metros de la FİRA,173565512,Rocio,Sants-Montjuïc,la Marina de Port,41.35844,2.14075,Private room,30,2,2,2019-02-27,0.05,1,0,0,
23316066,one bedroom apartment next to Paseo de Gracia,158023606,Habitat Apartments,Eixample,la Dreta de l'Eixample,41.39011,2.16399,Entire home/apt,103,1,71,2019-10-16,1.66,107,24,3,HUTB-007716
